    + --- ---------------- --------- +
    |                plain recursion |
--- + --- ---------------- --------- +
  n | sol            count  cpu time |
--- + --- ---------------- --------- +
953460 | 298032           298033 5.783e-03 |
953480 | 298037           298038 6.307e-03 |
953500 | 298046           298047 6.509e-03 |
953520 | 298050           298051 6.366e-03 |
953540 | 298055           298056 6.248e-03 |
953560 | 298065           298066 6.450e-03 |
953580 | 298070           298071 6.252e-03 |
953600 | 298075           298076 6.281e-03 |
953620 | 298082           298083 6.437e-03 |
953640 | 298088           298089 5.857e-03 |
953660 | 298094           298095 5.998e-03 |
953680 | 298101           298102 6.316e-03 |
953700 | 298105           298106 6.341e-03 |
953720 | 298112           298113 6.218e-03 |
953740 | 298119           298120 6.159e-03 |
953760 | 298123           298124 6.122e-03 |
953780 | 298131           298132 6.107e-03 |
953800 | 298138           298139 5.946e-03 |
953820 | 298142           298143 5.806e-03 |
953840 | 298149           298150 6.455e-03 |
953860 | 298157           298158 6.399e-03 |
953880 | 298163           298164 6.418e-03 |
953900 | 298171           298172 6.412e-03 |
953920 | 298176           298177 6.511e-03 |
953940 | 298180           298181 6.227e-03 |
953960 | 298189           298190 6.387e-03 |
953980 | 298194           298195 6.180e-03 |
954000 | 298199           298200 6.098e-03 |
954020 | 298208           298209 6.092e-03 |
954040 | 298213           298214 6.555e-03 |
954060 | 298218           298219 6.382e-03 |
954080 | 298228           298229 6.340e-03 |
954100 | 298233           298234 6.435e-03 |
954120 | 298241           298242 6.291e-03 |
954140 | 298248           298249 6.582e-03 |
954160 | 298252           298253 6.293e-03 |
954180 | 298260           298261 6.135e-03 |
954200 | 298267           298268 5.769e-03 |
954220 | 298272           298273 5.762e-03 |
954240 | 298278           298279 6.184e-03 |
954260 | 298286           298287 6.337e-03 |
954280 | 298290           298291 6.295e-03 |
954300 | 298299           298300 6.413e-03 |
954320 | 298304           298305 6.362e-03 |
954340 | 298308           298309 6.226e-03 |
954360 | 298317           298318 5.780e-03 |
954380 | 298322           298323 5.749e-03 |
954400 | 298326           298327 6.096e-03 |
954420 | 298335           298336 6.119e-03 |
954440 | 298340           298341 6.479e-03 |
954460 | 298345           298346 6.283e-03 |
954480 | 298353           298354 6.151e-03 |
954500 | 298358           298359 6.337e-03 |
954520 | 298366           298367 6.012e-03 |
954540 | 298372           298373 6.124e-03 |
954560 | 298376           298377 5.908e-03 |
954580 | 298383           298384 6.733e-03 |
954600 | 298390           298391 6.625e-03 |
954620 | 298393           298394 6.416e-03 |
954640 | 298402           298403 6.405e-03 |
954660 | 298409           298410 6.507e-03 |
954680 | 298413           298414 6.357e-03 |
954700 | 298421           298422 6.358e-03 |
954720 | 298427           298428 6.290e-03 |
954740 | 298433           298434 5.793e-03 |
954760 | 298442           298443 5.936e-03 |
954780 | 298446           298447 6.366e-03 |
954800 | 298450           298451 6.716e-03 |
954820 | 298459           298460 6.460e-03 |
954840 | 298464           298465 6.425e-03 |
954860 | 298469           298470 6.273e-03 |
954880 | 298478           298479 6.514e-03 |
954900 | 298482           298483 6.592e-03 |
954920 | 298490           298491 6.470e-03 |
954940 | 298498           298499 6.447e-03 |
954960 | 298502           298503 5.891e-03 |
954980 | 298510           298511 5.700e-03 |
955000 | 298516           298517 6.302e-03 |
955020 | 298520           298521 6.644e-03 |
955040 | 298528           298529 6.340e-03 |
955060 | 298535           298536 6.194e-03 |
955080 | 298539           298540 6.439e-03 |
955100 | 298546           298547 6.340e-03 |
955120 | 298553           298554 6.289e-03 |
955140 | 298558           298559 6.157e-03 |
955160 | 298567           298568 5.901e-03 |
955180 | 298571           298572 6.023e-03 |
955200 | 298575           298576 6.292e-03 |
955220 | 298584           298585 6.408e-03 |
955240 | 298589           298590 6.446e-03 |
955260 | 298594           298595 6.316e-03 |
955280 | 298603           298604 6.486e-03 |
955300 | 298607           298608 6.573e-03 |
955320 | 298612           298613 6.404e-03 |
955340 | 298621           298622 6.310e-03 |
955360 | 298626           298627 5.908e-03 |
955380 | 298635           298636 5.849e-03 |
955400 | 298640           298641 6.654e-03 |
955420 | 298645           298646 6.498e-03 |
955440 | 298653           298654 6.380e-03 |
955460 | 298660           298661 6.381e-03 |
955480 | 298664           298665 6.774e-03 |
955500 | 298671           298672 6.955e-03 |
955520 | 298678           298679 6.557e-03 |
955540 | 298683           298684 6.926e-03 |
955560 | 298692           298693 6.622e-03 |
955580 | 298696           298697 6.413e-03 |
955600 | 298703           298704 6.852e-03 |
955620 | 298711           298712 6.502e-03 |
955640 | 298715           298716 6.679e-03 |
955660 | 298721           298722 6.130e-03 |
955680 | 298730           298731 6.882e-03 |
955700 | 298734           298735 6.458e-03 |
955720 | 298740           298741 6.406e-03 |
955740 | 298748           298749 6.680e-03 |
955760 | 298753           298754 6.904e-03 |
955780 | 298763           298764 6.498e-03 |
955800 | 298768           298769 6.474e-03 |
955820 | 298772           298773 6.665e-03 |
955840 | 298780           298781 6.790e-03 |
955860 | 298787           298788 6.412e-03 |
955880 | 298791           298792 6.555e-03 |
955900 | 298799           298800 6.871e-03 |
955920 | 298805           298806 6.535e-03 |
955940 | 298810           298811 6.598e-03 |
955960 | 298818           298819 6.341e-03 |
955980 | 298824           298825 6.341e-03 |
956000 | 298830           298831 6.266e-03 |
956020 | 298838           298839 6.376e-03 |
956040 | 298842           298843 6.427e-03 |
956060 | 298848           298849 6.642e-03 |
956080 | 298856           298857 6.817e-03 |
956100 | 298860           298861 6.615e-03 |
956120 | 298867           298868 6.762e-03 |
956140 | 298876           298877 6.595e-03 |
956160 | 298880           298881 6.641e-03 |
956180 | 298888           298889 6.894e-03 |
956200 | 298894           298895 6.469e-03 |
956220 | 298898           298899 6.979e-03 |
956240 | 298906           298907 6.522e-03 |
956260 | 298912           298913 6.562e-03 |
956280 | 298916           298917 6.723e-03 |
956300 | 298925           298926 7.101e-03 |
956320 | 298931           298932 7.565e-03 |
956340 | 298937           298938 7.563e-03 |
956360 | 298943           298944 6.732e-03 |
956380 | 298950           298951 6.632e-03 |
956400 | 298957           298958 6.618e-03 |
956420 | 298965           298966 6.764e-03 |
956440 | 298969           298970 6.812e-03 |
956460 | 298975           298976 6.741e-03 |
956480 | 298983           298984 7.032e-03 |
956500 | 298987           298988 6.834e-03 |
956520 | 298994           298995 6.869e-03 |
956540 | 299001           299002 6.851e-03 |
956560 | 299005           299006 6.772e-03 |
956580 | 299012           299013 6.667e-03 |
956600 | 299020           299021 6.675e-03 |
956620 | 299024           299025 6.358e-03 |
956640 | 299033           299034 6.995e-03 |
956660 | 299038           299039 6.921e-03 |
956680 | 299043           299044 6.581e-03 |
956700 | 299051           299052 6.380e-03 |
956720 | 299056           299057 6.782e-03 |
956740 | 299061           299062 6.797e-03 |
956760 | 299069           299070 6.716e-03 |
956780 | 299074           299075 6.976e-03 |
956800 | 299080           299081 6.799e-03 |
956820 | 299088           299089 6.856e-03 |
956840 | 299092           299093 6.814e-03 |
956860 | 299100           299101 7.028e-03 |
956880 | 299107           299108 6.843e-03 |
956900 | 299111           299112 6.766e-03 |
956920 | 299117           299118 6.989e-03 |
956940 | 299125           299126 6.642e-03 |
956960 | 299129           299130 6.645e-03 |
956980 | 299135           299136 6.762e-03 |
957000 | 299143           299144 6.952e-03 |
957020 | 299147           299148 6.727e-03 |
957040 | 299156           299157 6.744e-03 |
957060 | 299161           299162 6.917e-03 |
957080 | 299165           299166 6.715e-03 |
957100 | 299174           299175 6.639e-03 |
957120 | 299179           299180 6.629e-03 |
957140 | 299184           299185 6.817e-03 |
957160 | 299193           299194 6.745e-03 |
957180 | 299198           299199 6.879e-03 |
957200 | 299203           299204 7.266e-03 |
957220 | 299212           299213 6.678e-03 |
957240 | 299218           299219 6.934e-03 |
957260 | 299225           299226 6.887e-03 |
957280 | 299232           299233 6.956e-03 |
957300 | 299236           299237 6.788e-03 |
957320 | 299243           299244 6.831e-03 |
957340 | 299251           299252 6.741e-03 |
957360 | 299255           299256 6.801e-03 |
957380 | 299261           299262 6.334e-03 |
957400 | 299269           299270 6.882e-03 |
957420 | 299273           299274 6.787e-03 |
957440 | 299283           299284 7.328e-03 |
957460 | 299289           299290 6.819e-03 |
957480 | 299293           299294 6.306e-03 |
957500 | 299302           299303 6.397e-03 |
957520 | 299306           299307 7.002e-03 |
957540 | 299310           299311 6.909e-03 |
957560 | 299319           299320 6.819e-03 |
957580 | 299324           299325 7.190e-03 |
957600 | 299330           299331 6.684e-03 |
957620 | 299338           299339 6.909e-03 |
957640 | 299343           299344 6.844e-03 |
957660 | 299351           299352 7.005e-03 |
957680 | 299358           299359 6.768e-03 |
957700 | 299362           299363 6.794e-03 |
957720 | 299369           299370 6.821e-03 |
957740 | 299377           299378 6.846e-03 |
957760 | 299381           299382 6.705e-03 |
957780 | 299389           299390 6.636e-03 |
957800 | 299396           299397 7.144e-03 |
957820 | 299400           299401 6.732e-03 |
957840 | 299407           299408 7.067e-03 |
957860 | 299414           299415 6.875e-03 |
957880 | 299419           299420 6.857e-03 |
957900 | 299427           299428 6.966e-03 |
957920 | 299432           299433 6.705e-03 |
957940 | 299436           299437 6.990e-03 |
957960 | 299445           299446 6.890e-03 |
957980 | 299450           299451 6.880e-03 |
958000 | 299456           299457 6.951e-03 |
958020 | 299463           299464 6.704e-03 |
958040 | 299468           299469 6.985e-03 |
958060 | 299475           299476 6.910e-03 |
958080 | 299482           299483 7.015e-03 |
958100 | 299486           299487 7.332e-03 |
958120 | 299494           299495 6.877e-03 |
958140 | 299501           299502 6.853e-03 |
958160 | 299505           299506 6.963e-03 |
958180 | 299512           299513 6.901e-03 |
958200 | 299519           299520 6.809e-03 |
958220 | 299524           299525 6.901e-03 |
958240 | 299530           299531 6.951e-03 |
958260 | 299538           299539 7.152e-03 |
958280 | 299543           299544 6.839e-03 |
958300 | 299552           299553 7.032e-03 |
958320 | 299556           299557 6.806e-03 |
958340 | 299560           299561 6.917e-03 |
958360 | 299569           299570 6.863e-03 |
958380 | 299574           299575 6.896e-03 |
958400 | 299579           299580 6.755e-03 |
958420 | 299587           299588 6.825e-03 |
958440 | 299592           299593 7.230e-03 |
958460 | 299598           299599 6.960e-03 |
958480 | 299606           299607 7.072e-03 |
958500 | 299610           299611 7.273e-03 |
958520 | 299619           299620 6.959e-03 |
958540 | 299624           299625 6.856e-03 |
958560 | 299628           299629 6.826e-03 |
958580 | 299635           299636 7.057e-03 |
958600 | 299642           299643 7.086e-03 |
958620 | 299647           299648 6.948e-03 |
958640 | 299654           299655 7.012e-03 |
958660 | 299661           299662 6.696e-03 |
958680 | 299666           299667 7.326e-03 |
958700 | 299676           299677 8.201e-03 |
958720 | 299681           299682 8.224e-03 |
958740 | 299686           299687 8.786e-03 |
958760 | 299695           299696 8.081e-03 |
958780 | 299699           299700 7.792e-03 |
958800 | 299704           299705 8.854e-03 |
958820 | 299713           299714 7.023e-03 |
958840 | 299717           299718 6.370e-03 |
958860 | 299723           299724 6.302e-03 |
958880 | 299731           299732 6.240e-03 |
958900 | 299735           299736 5.892e-03 |
958920 | 299743           299744 5.638e-03 |
958940 | 299749           299750 6.158e-03 |
958960 | 299753           299754 6.138e-03 |
958980 | 299761           299762 6.135e-03 |
959000 | 299768           299769 6.413e-03 |
959020 | 299771           299772 6.436e-03 |
959040 | 299779           299780 6.281e-03 |
959060 | 299785           299786 5.956e-03 |
959080 | 299790           299791 5.569e-03 |
959100 | 299798           299799 6.120e-03 |
959120 | 299804           299805 6.099e-03 |
959140 | 299810           299811 6.125e-03 |
959160 | 299818           299819 6.129e-03 |
959180 | 299822           299823 6.113e-03 |
959200 | 299827           299828 5.934e-03 |
959220 | 299836           299837 5.502e-03 |
959240 | 299841           299842 6.120e-03 |
959260 | 299846           299847 6.172e-03 |
959280 | 299855           299856 6.122e-03 |
959300 | 299860           299861 6.141e-03 |
959320 | 299868           299869 6.203e-03 |
959340 | 299875           299876 6.303e-03 |
959360 | 299878           299879 5.872e-03 |
959380 | 299887           299888 5.792e-03 |
959400 | 299892           299893 6.170e-03 |
959420 | 299896           299897 6.135e-03 |
959440 | 299905           299906 6.116e-03 |
959460 | 299910           299911 6.126e-03 |
959480 | 299915           299916 6.114e-03 |
959500 | 299922           299923 5.751e-03 |
959520 | 299928           299929 5.738e-03 |
